cpus,batch_size,total_batches,no_params,epoch_no,duration
2,128,391,57044810,4,70.3015787601471
2,128,391,57044810,4,74.3009603023529
2,128,391,57044810,4,69.89287090301514
2,128,391,57044810,4,70.39391112327576
2,128,391,57044810,4,69.19907474517822
2,128,391,57044810,4,68.09627556800842
2,128,391,57044810,4,72.39465475082397
2,128,391,57044810,4,71.6901068687439
2,128,391,57044810,4,70.80092978477478
2,128,391,57044810,4,68.39537906646729
2,128,391,57044810,4,66.60099244117737
